Id;Speaker;Reply_to;Text;GoldContextLabel;ContextSender;ContextText;PredictedLabel;PredictedContextLabel;Label
Utt_5769;11-08-teensUser128;;Im so bored =[;;;;;;
Utt_5770;11-08-teensUser115;;..hmm...;;;;;;
Utt_5771;11-08-teensUser154;;weeeeeeeeeeeeeeee!;;;;;;
Utt_5772;11-08-teensUser115;;yawn..;;;;;;
Utt_5773;11-08-teensUser166;;Anyone want to chat?;;;;;;
Utt_5773;11-08-teensUser166;;20/m/md;;;;;;
Utt_5774;11-08-teensUser154;;wanna sleep;;;;;;
Utt_5775;11-08-teensUser114;;you coudl write me a poem 11-08-teensUser128;;;;;;
Utt_5776;11-09-20sUser114;;LoL;;;;;;
Utt_5777;11-09-20sUser59;;im like five seconds from ripping into a bottle of jack;;;;;;
Utt_5778;11-09-20sUser114;;Yes he is;;;;;;
Utt_5779;11-09-20sUser105;;how are we all?;;;;;;
Utt_5780;11-09-20sUser59;;tick tock;;;;;;
Utt_5781;11-09-20sUser59;;tick tock;;;;;;
Utt_5782;11-09-20sUser114;;He's moved on to 11-09-20sUser80 now though.;;;;;;
Utt_5783;11-09-20sUser31;;11-09-20sUser101 yes im here;;;;;;
Utt_5784;11-09-20sUser12;;HELLO ROOM ANYONE WANNA CHAT WITH 23 FEMALE FROM VIRGINIA;;;;;;
Utt_5785;11-09-20sUser101;;ohhhh damn... i  have been cast aside?;;;;;;
Utt_5785;11-09-20sUser101;;?;;;;;;
Utt_5786;11-09-20sUser60;;Officer 11-09-20sUser114...on the ball as usual;;;;;;
Utt_5787;11-09-20sUser114;;You have.;;;;;;
Utt_5788;11-09-20sUser33;;anyone want to chat with me;;;;;;
Utt_5789;11-09-20sUser101;;11-09-20sUser31 why arent you employed?;;;;;;
Utt_5790;11-09-20sUser68;;CHIPS;;;;;;
Utt_5791;11-09-20sUser121;;any girls wana chat with 27-m-canada pm me;;;;;;
Utt_5792;11-09-20sUser105;;Quarter Pounder;;;;;;
Utt_5793;11-09-20sUser59;;lmao;;;;;;
Utt_5794;11-09-20sUser114;;I'm with you on that 11-09-20sUser68;;;;;;
Utt_5795;11-09-20sUser13;;I'd like to chat cutie;;;;;;
Utt_5796;11-09-20sUser60;;beer;;;;;;
Utt_5797;11-09-20sUser124;;Hiya everyone;;;;;;
Utt_5798;11-09-20sUser114;;Aww;;;;;;
Utt_5799;11-09-20sUser13;;you can pm;;;;;;
Utt_5800;11-09-20sUser59;;that's hilarious;;;;;;
Utt_5801;11-09-20sUser31;;11-09-20sUser101 im sorry i said  wanna ago;;;;;;
Utt_5802;11-09-20sUser80;;i warned him;;;;;;
Utt_5803;11-09-20sUser114;;LOL;;;;;;
Utt_5804;11-09-20sUser114;;Oh;;;;;;
Utt_5805;11-09-20sUser114;;I missed that.;;;;;;
Utt_5806;11-09-20sUser23;;anybody from wisconsin?;;;;;;
Utt_5807;11-09-20sUser80;;lol its ok;;;;;;
Utt_5808;11-09-20sUser94;;"your home; watch out so as not to spark a crisis..";;;;;;
Utt_5809;11-09-20sUser101;;huh?;;;;;;
Utt_5810;11-09-20sUser114;;LoL;;;;;;
Utt_5811;11-09-20sUser114;;Nooo;;;;;;
Utt_5812;11-09-20sUser13;;I have some really good friends there 11-09-20sUser23;;;;;;
Utt_5813;11-09-20sUser114;;LOL;;;;;;
Utt_5814;11-09-20sUser80;;there if he isnt bothering you you can play;;;;;;
Utt_5815;11-09-20sUser114;;I am perving;;;;;;
Utt_5816;11-09-20sUser101;;no comprende;;;;;;
Utt_5817;11-09-20sUser13;;one in appleton;;;;;;
Utt_5818;11-09-20sUser121;;any ladies wana chat with a canadaian;;;;;;
Utt_5819;11-09-20sUser127;;hi room;;;;;;
Utt_5820;11-09-20sUser105;;What the bloody hell happened there;;;;;;
Utt_5821;11-09-20sUser59;;somebody type perving?;;;;;;
Utt_5822;11-09-20sUser59;;lol;;;;;;
Utt_5823;11-09-20sUser126;;Hi guys..;;;;;;
Utt_5824;11-09-20sUser31;;11-09-20sUser101  like what;;;;;;
Utt_5825;11-09-20sUser0;;yeah I get perved often for some reason;;;;;;
Utt_5826;11-09-20sUser105;;I got cut off;;;;;;
Utt_5827;11-09-20sUser114;;11-09-20sUser105 you've grown a tail;;;;;;
Utt_5828;11-09-20sUser59;;i never get perved;;;;;;
Utt_5829;11-09-20sUser31;;11-09-20sUser80 i like you;;;;;;
Utt_5830;11-09-20sUser33;;hey;;;;;;
Utt_5831;11-09-20sUser101;;i perved ya 11-09-20sUser59;;;;;;
Utt_5832;11-09-20sUser114;;Seee 11-09-20sUser101...;;;;;;
Utt_5833;11-09-20sUser80;;lol thanks i think;;;;;;
Utt_5834;11-09-20sUser60;;bob and weave bob and weave;;;;;;
Utt_5835;11-09-20sUser34;;ok ok im back;;;;;;
Utt_5836;11-09-20sUser59;;"its always.....""ewwwww""";;;;;;
Utt_5837;11-09-20sUser126;;what is the conversion about..?any guide for me?;;;;;;
Utt_5838;11-09-20sUser114;;I did to 11-09-20sUser59;;;;;;
Utt_5839;11-09-20sUser105;;What the hell?;;;;;;
Utt_5839;11-09-20sUser105;;Where did the 2 come from??;;;;;;
Utt_5839;11-09-20sUser105;;?;;;;;;
Utt_5840;11-09-20sUser59;;who did?;;;;;;
Utt_5841;11-09-20sUser114;;LoL;;;;;;
Utt_5842;11-09-20sUser59;;lmao;;;;;;
Utt_5843;11-09-20sUser129;;hi 31f ga im me to chat;;;;;;
Utt_5844;11-09-20sUser130;;waddup;;;;;;
Utt_5845;11-09-20sUser34;;me;;;;;;
Utt_5846;11-09-20sUser114;;My mum;;;;;;
Utt_5847;11-09-20sUser131;;hi;;;;;;
Utt_5848;11-09-20sUser126;;Anyone who want to chat?;;;;;;
Utt_5849;11-09-20sUser60;;ah good night to have the top down;;;;;;
Utt_5850;11-09-20sUser132;;hey;;;;;;
Utt_5851;11-09-20sUser34;;no 11-09-20sUser126 im just here to look;;;;;;
Utt_5852;11-09-20sUser34;;thanks anyways;;;;;;
Utt_5853;11-09-20sUser31;;11-09-20sUser80 you like me;;;;;;
Utt_5854;11-09-20sUser59;;maybe i should put a new pic up;;;;;;
Utt_5855;11-09-20sUser126;;ah, ok 11-09-20sUser34;;;;;;
Utt_5856;11-09-20sUser0;;nah your pic is just fine;;;;;;
Utt_5857;11-09-20sUser59;;well i look different now;;;;;;
Utt_5858;11-09-20sUser105;;ok Now Im pissed;;;;;;
Utt_5859;11-09-20sUser34;;no problemo;;;;;;
Utt_5860;11-09-20sUser59;;i dyed my hair and chopped it off;;;;;;
Utt_5861;11-09-20sUser114;;See i told you what to do;;;;;;
Utt_5862;11-09-20sUser114;;and you just left;;;;;;
Utt_5863;11-09-20sUser114;;isn't my fault;;;;;;
Utt_5864;11-09-20sUser34;;11-09-20sUser105 why u pissed;;;;;;
Utt_5865;11-09-20sUser0;;I see;;;;;;
Utt_5866;11-09-20sUser80;;i dont know you 11-09-20sUser31;;;;;;
Utt_5867;11-09-20sUser105;;Did some fucker cut me off;;;;;;
Utt_5868;11-09-20sUser114;;No;;;;;;
Utt_5869;11-09-20sUser34;;cut you off?;;;;;;
Utt_5870;11-09-20sUser114;;it happens sometimes.;;;;;;
Utt_5871;11-09-20sUser0;;so I guess I shouldn't use your pic as wallpaper for my laptop :) lol;;;;;;
Utt_5872;11-09-20sUser59;;lol;;;;;;
Utt_5873;11-09-20sUser136;;any girls wanna chat PM me;;;;;;
Utt_5874;11-09-20sUser114;;Oh just fucking ignore me then!;;;;;;
Utt_5875;11-09-20sUser59;;i ll get you a more current one :-o;;;;;;
Utt_5876;11-09-20sUser80;;brb;;;;;;
Utt_5877;11-09-20sUser105;;A fuck would suffice haha;;;;;;
Utt_5878;11-09-20sUser82;;hi 11-09-20sUser45;;;;;;
Utt_5879;11-09-20sUser34;;propper english;;;;;;
Utt_5880;11-09-20sUser72;;its a family tradition;;;;;;
Utt_5881;11-09-20sUser34;;lol;;;;;;
Utt_5882;11-09-20sUser94;;11-09-20sUser114 spins the bottle .....;;;;;;
Utt_5883;11-09-20sUser94;;Where it will point nobody knows ....;;;;;;
Utt_5884;11-09-20sUser94;;Round and round it goes .....;;;;;;
Utt_5885;11-09-20sUser94;;slowly comes to a stop... pointing at 11-09-20sUser43!!;;;;;;
Utt_5885;11-09-20sUser94;;!;;;;;;
Utt_5886;11-09-20sUser89;;hello darlings;;;;;;
Utt_5887;11-09-20sUser94;;Now 11-09-20sUser114 you must dance with 11-09-20sUser43!;;;;;;
Utt_5887;11-09-20sUser94;;!;;;;;;
Utt_5888;11-09-20sUser60;;*fuck the system hel over the comon man just to dis em believe int he power of the single man to take the power trippin world in his hand*;;;;;;
Utt_5889;11-09-20sUser134;;11-09-20sUser53 where are you?;;;;;;
Utt_5890;11-09-20sUser105;;Yeah 11-09-20sUser34 haha its proper;;;;;;
Utt_5891;11-09-20sUser114;;Welcome back 11-09-20sUser89!!!;;;;;;
Utt_5891;11-09-20sUser114;;!;;;;;;
Utt_5892;11-09-20sUser114;;:);;;;;;
Utt_5893;11-09-20sUser34;;no i meant yr propper eng for saying that;;;;;;
Utt_5894;11-09-20sUser33;;who wants to play;;;;;;
Utt_5895;11-09-20sUser89;;rather dance with me 11-09-20sUser114;;;;;;
Utt_5896;11-09-20sUser72;;if i get stoned im just carrying on a family tradition;;;;;;
Utt_5897;11-09-20sUser114;;Yes;;;;;;
Utt_5898;11-09-20sUser114;;LOL;;;;;;
Utt_5899;11-09-20sUser60;;amen 11-09-20sUser72;;;;;;
Utt_5900;11-09-20sUser134;;hey 11-09-20sUser114;;;;;;
Utt_5901;11-09-20sUser0;;puff puff pass to 11-09-20sUser72;;;;;;
Utt_5902;11-09-20sUser34;;you daft twit scum bag git;;;;;;
Utt_5903;11-09-20sUser114;;hi 11-09-20sUser134;;;;;;
Utt_5904;11-09-20sUser89;;11-09-20sUser34 long time no see lover;;;;;;
Utt_5905;11-09-20sUser134;;have you seen 11-09-20sUser53?;;;;;;
Utt_5906;11-09-20sUser41;;hey people any females want to chat to a guy from downunder?;;;;;;
Utt_5907;11-09-20sUser34;;yes darling long time;;;;;;
Utt_5908;11-09-20sUser134;;she's not answering her pms?;;;;;;
Utt_5908;11-09-20sUser134;;?;;;;;;
Utt_5909;11-09-20sUser89;;o0 what we dancing to 11-09-20sUser114?;;;;;;
Utt_5910;11-09-20sUser60;;me and my widow ready to hit the town;;;;;;
Utt_5911;11-09-20sUser41;;pm me?;;;;;;
Utt_5912;11-09-20sUser114;;I think she is afk;;;;;;
Utt_5913;11-09-20sUser27;;hi to all canadian girls;;;;;;
Utt_5914;11-09-20sUser134;;hope she didn't go to sleep;;;;;;
Utt_5915;11-09-20sUser34;;11-09-20sUser41 are you down under a table?;;;;;;
Utt_5916;11-09-20sUser142;;hey room;;;;;;
Utt_5917;11-09-20sUser34;;you filthy boy;;;;;;
Utt_5918;11-09-20sUser134;;i really gotta talk to her.;;;;;;
Utt_5919;11-09-20sUser114;;I think she said something about chinese food!;;;;;;
Utt_5920;11-09-20sUser121;;were are all the ladies at;;;;;;
Utt_5921;11-09-20sUser72;;puff puff here you go someone take it toke;;;;;;
Utt_5922;11-09-20sUser27;;who wants to learn spanish;;;;;;
Utt_5923;11-09-20sUser34;;ribs;;;;;;
Utt_5924;11-09-20sUser134;;ahh and she didn't invite me!;;;;;;
Utt_5925;11-09-20sUser27;;just ask;;;;;;
Utt_5926;11-09-20sUser89;;ooh chinese food;;;;;;
Utt_5927;11-09-20sUser41;;lol.......why are you getting xcitable?;;;;;;
Utt_5928;11-09-20sUser34;;grassyass garciae;;;;;;
Utt_5929;11-09-20sUser144;;Heyy everyone;;;;;;
Utt_5930;11-09-20sUser143;;aloha room;;;;;;
Utt_5931;11-09-20sUser114;;Hey 11-09-20sUser144!!;;;;;;
Utt_5931;11-09-20sUser114;;!;;;;;;
Utt_5932;11-09-20sUser0;;scrambled;;;;;;
Utt_5933;11-09-20sUser144;;=] Hi 11-09-20sUser114;;;;;;
Utt_5934;11-09-20sUser80;;be back later im gonna play a game with my moms;;;;;;
Utt_5935;11-09-20sUser144;;Over medium!;;;;;;
Utt_5936;11-09-20sUser60;;trippy song when ya blazed;;;;;;
Utt_5937;11-09-20sUser143;;both ways...wid salsa;;;;;;
Utt_5938;11-09-20sUser103;;West Little Rock, Arkansas here;;;;;;
Utt_5939;11-09-20sUser144;;Why are there only two choices;;;;;;
Utt_5940;11-09-20sUser114;;Ok goodbye 11-09-20sUser80.;;;;;;
Utt_5941;11-09-20sUser34;;well i would be 11-09-20sUser41 but my table too dam low;;;;;;
Utt_5942;11-09-20sUser144;;Heyy 11-09-20sUser103;;;;;;
Utt_5943;11-09-20sUser143;;28 m hawaii here if n e 1 is interested;;;;;;
Utt_5944;11-09-20sUser144;;I'm in Arkansas too;;;;;;
Utt_5945;11-09-20sUser101;;ok i am gonna go goof off at work somemore;;;;;;
Utt_5946;11-09-20sUser146;;yay got in;;;;;;
Utt_5947;11-09-20sUser143;;howz every1 today?;;;;;;
Utt_5948;11-09-20sUser101;;see ya all later;;;;;;
Utt_5949;11-09-20sUser34;;see ya 11-09-20sUser101;;;;;;
Utt_5950;11-09-20sUser121;;27-m-canada with cam girls pm me;;;;;;
Utt_5951;11-09-20sUser146;;22 f arizona here;;;;;;
Utt_5952;11-09-20sUser89;;my friend studied in little rock for a year;;;;;;
Utt_5953;11-09-20sUser138;;hey everyone;;;;;;
Utt_5954;11-09-20sUser103;;Hey 11-09-20sUser144;;;;;;
Utt_5955;11-09-20sUser142;;hi 11-09-20sUser146;;;;;;
Utt_5956;11-09-20sUser146;;whats up every1;;;;;;
Utt_5957;11-09-20sUser143;;aloha 11-09-20sUser146;;;;;;
Utt_5958;11-09-20sUser41;;it smells down there anyways;;;;;;
Utt_5959;11-09-20sUser34;;hey 11-09-20sUser103;;;;;;
Utt_5960;11-09-20sUser146;;hey 11-09-20sUser142;;;;;;
Utt_5961;11-09-20sUser72;;"""all my ex's live in texas""";;;;;;
Utt_5962;11-09-20sUser146;;hey 11-09-20sUser143;;;;;;
Utt_5963;11-09-20sUser105;;Yes in Holland;;;;;;
Utt_5964;11-09-20sUser0;;Hi 11-09-20sUser146;;;;;;
Utt_5965;11-09-20sUser134;;yes my mom massaged my feet they hurt more than they  were to being with!;;;;;;
Utt_5966;11-09-20sUser34;;lol 11-09-20sUser41 then shut yr mouth ..smell go away;;;;;;
Utt_5967;11-09-20sUser142;;what are u up to today 11-09-20sUser146;;;;;;
Utt_5968;11-09-20sUser143;;how are u doing?;;;;;;
Utt_5969;11-09-20sUser89;;a good massage relaxes;;;;;;
Utt_5970;11-09-20sUser72;;"""thats why i hang my hat in tennessee""";;;;;;
Utt_5971;11-09-20sUser114;;11-09-20sUser105, do you just come here to play with the bot?;;;;;;
Utt_5972;11-09-20sUser60;;all my ex's are burried in the back yard;;;;;;
Utt_5973;11-09-20sUser134;;She's good with her hands;;;;;;
Utt_5974;11-09-20sUser105;;Well the questions are quite entertaining;;;;;;
Utt_5975;11-09-20sUser41;;ouch.......close your legs and we'll both be able to breath;;;;;;
Utt_5976;11-09-20sUser114;;I am sure i could think of more entertaining ones.;;;;;;
Utt_5977;11-09-20sUser147;;hheeyyy gguyyyzzzz;;;;;;
Utt_5978;11-09-20sUser144;;11-09-20sUser145, I'd appreciate it if you'd stay out of my PM;;;;;;
Utt_5979;11-09-20sUser143;;alohas;;;;;;
Utt_5980;11-09-20sUser144;;*ignore*;;;;;;
Utt_5981;11-09-20sUser89;;ooh 11-09-20sUser114 you vamp you;;;;;;
Utt_5982;11-09-20sUser114;;LMAO;;;;;;
Utt_5983;11-09-20sUser34;;11-09-20sUser41...shut up and make your self use full down there;;;;;;
Utt_5984;11-09-20sUser34;;or get out;;;;;;
Utt_5985;11-09-20sUser105;;And unless someone wants to talk music, UFC, soccer as you Americans call it, or politics or history then I dont have anyone to talk to;;;;;;
Utt_5986;11-09-20sUser103;;What part of Ark are you from 11-09-20sUser144?;;;;;;
Utt_5987;11-09-20sUser152;;good evening to everyone up in here;;;;;;
Utt_5988;11-09-20sUser33;;someone play with me;;;;;;
Utt_5989;11-09-20sUser114;;not American;;;;;;
Utt_5990;11-09-20sUser44;;any naughty guys out there?;;;;;;
Utt_5990;11-09-20sUser44;;pm;;;;;;
Utt_5991;11-09-20sUser144;;Jonesboro, 11-09-20sUser103;;;;;;
Utt_5992;11-09-20sUser147;;hheeyy guyzz i just joined;;;;;;
Utt_5993;11-09-20sUser105;;Really?;;;;;;
Utt_5994;11-09-20sUser114;;Nope;;;;;;
Utt_5995;11-09-20sUser89;;not japanese or turkish;;;;;;
Utt_5996;11-09-20sUser114;;I live in Kent.;;;;;;
Utt_5997;11-09-20sUser114;;LoL 11-09-20sUser89.;;;;;;
Utt_5998;11-09-20sUser154;;22/f/mi;;;;;;
Utt_5999;11-09-20sUser41;;i'll need the right drugs to clear up your infection;;;;;;
Utt_6000;11-09-20sUser72;;what kind of music;;;;;;
Utt_6001;11-09-20sUser89;;i live in the attic;;;;;;
Utt_6002;11-09-20sUser105;;Whereabouts in kent?;;;;;;
Utt_6003;11-09-20sUser143;;i live in hawaii....for a few more months;;;;;;
Utt_6004;11-09-20sUser89;;they never let me out;;;;;;
Utt_6005;11-09-20sUser114;;And I can talk about most of the things you stated just not politics!;;;;;;
Utt_6006;11-09-20sUser34;;*on;;;;;;
Utt_6007;11-09-20sUser114;;Maidstone.;;;;;;
Utt_6008;11-09-20sUser34;;my sis lives in maidstone;;;;;;
Utt_6009;11-09-20sUser34;;walderslade;;;;;;
Utt_6010;11-09-20sUser114;;Cool 11-09-20sUser34;;;;;;
Utt_6011;11-09-20sUser114;;Yea I know it.;;;;;;
Utt_6012;11-09-20sUser156;;21/f/oklahoma;;;;;;
Utt_6013;11-09-20sUser103;;Cool,  from there originally?;;;;;;
Utt_6014;11-09-20sUser143;;aloha 11-09-20sUser156;;;;;;
Utt_6015;11-09-20sUser105;;Maidstone!;;;;;;
Utt_6015;11-09-20sUser105;;You dont happen to have family in Catterick do you?;;;;;;
Utt_6016;11-09-20sUser114;;I have a good friend that lives there.;;;;;;
Utt_6017;11-09-20sUser34;;im gonna be ther monday wanna chase some traffic with me 11-09-20sUser114;;;;;;
Utt_6018;11-09-20sUser147;;HHEEYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYY;;;;;;
Utt_6019;11-09-20sUser156;;aloha;;;;;;
Utt_6020;11-09-20sUser142;;hey 11-09-20sUser156;;;;;;
Utt_6021;11-09-20sUser114;;No, I am actually from Norfolk.;;;;;;
Utt_6022;11-09-20sUser114;;LoL 11-09-20sUser34!;;;;;;
Utt_6023;11-09-20sUser152;;fongul;;;;;;
Utt_6024;11-09-20sUser156;;yello;;;;;;
Utt_6025;11-09-20sUser41;;high ho high ho it's of to work we go;;;;;;
Utt_6026;11-09-20sUser143;;how are u doin?;;;;;;
Utt_6027;11-09-20sUser143;;aloha 11-09-20sUser147;;;;;;
Utt_6028;11-09-20sUser105;;Oh, so what about UFC 11-09-20sUser114?;;;;;;
Utt_6029;11-09-20sUser147;;alohaaa;;;;;;
Utt_6030;11-09-20sUser159;;Hey room;;;;;;
Utt_6031;11-09-20sUser142;;26/m/cal;;;;;;
Utt_6032;11-09-20sUser143;;how are u doin?;;;;;;
Utt_6033;11-09-20sUser156;;whats up;;;;;;
Utt_6034;11-09-20sUser158;;heyy 11-09-20sUser14;;;;;;
Utt_6035;11-09-20sUser41;;yes 11-09-20sUser34;;;;;;
Utt_6036;11-09-20sUser114;;Um;;;;;;
Utt_6037;11-09-20sUser158;;hey 11-09-20sUser156;;;;;;
Utt_6038;11-09-20sUser1;;TEXT SIZE;;;;;;
Utt_6039;11-09-20sUser89;;dratts 11-09-20sUser34...you can go to kent but not wiltou fascist;;;;;;
Utt_6040;11-09-20sUser143;;im doing good....;;;;;;
Utt_6041;11-09-20sUser155;;hey room;;;;;;
Utt_6042;11-09-20sUser158;;heyy 11-09-20sUser114;;;;;;
Utt_6043;11-09-20sUser34;;hello how are you;;;;;;
Utt_6044;11-09-20sUser34;;lol;;;;;;
Utt_6045;11-09-20sUser156;;hey 11-09-20sUser156;;;;;;
Utt_6046;11-09-20sUser114;;United football club?;;;;;;
Utt_6047;11-09-20sUser114;;LOL;;;;;;
Utt_6048;11-09-20sUser158;;hey 11-09-20sUser89;;;;;;
Utt_6049;11-09-20sUser158;;hey;;;;;;
Utt_6050;11-09-20sUser89;;grettings 11-09-20sUser156;;;;;;
Utt_6051;11-09-20sUser114;;Heyyyyyyy 11-09-20sUser156!;;;;;;
Utt_6052;11-09-20sUser1;;BYE;;;;;;
Utt_6053;11-09-20sUser34;;kent is like 20 mins from me;;;;;;
Utt_6054;11-09-20sUser143;;how r u doing?;;;;;;
Utt_6055;11-09-20sUser114;;Hi 11-09-20sUser163!;;;;;;
Utt_6055;11-09-20sUser114;;!;;;;;;
Utt_6056;11-09-20sUser1;;ALL;;;;;;
Utt_6057;11-09-20sUser41;;i've got the scuba gear on and going for gold;;;;;;
Utt_6058;11-09-20sUser164;;hey everyone;;;;;;
Utt_6059;11-09-20sUser105;;Ah ha you said you would converse about the topics I stated lol;;;;;;
Utt_6060;11-09-20sUser156;;i am  so bored  out  of  my mind i am;;;;;;
Utt_6061;11-09-20sUser158;;heyy 11-09-20sUser144;;;;;;
Utt_6062;11-09-20sUser34;;lmao;;;;;;
Utt_6063;11-09-20sUser1;;22/F/818 CALI;;;;;;
Utt_6064;11-09-20sUser163;;hi 11-09-20sUser114;;;;;;
Utt_6065;11-09-20sUser105;;Only kidding;;;;;;
Utt_6066;11-09-20sUser114;;11-09-20sUser34 we should hook up!;;;;;;
Utt_6067;11-09-20sUser89;;hey 11-09-20sUser34..too good for wiltshire?;;;;;;
Utt_6068;11-09-20sUser9;;elo elo;;;;;;
Utt_6069;11-09-20sUser89;;lmao;;;;;;
Utt_6070;11-09-20sUser114;;I thought it was that!;;;;;;
Utt_6071;11-09-20sUser114;;Tell me what it is?;;;;;;
Utt_6072;11-09-20sUser143;;28 m hawaii here;;;;;;
Utt_6073;11-09-20sUser105;;And no, its Ultimate Fighting;;;;;;
Utt_6074;11-09-20sUser18;;ok;;;;;;
Utt_6075;11-09-20sUser121;;any girls out there wana chat pm me;;;;;;
Utt_6076;11-09-20sUser114;;Oh I've heard of it!;;;;;;
